open_time,open,high,low,close,atr,close_smooth,position,ADX_14,DMP_14,DMN_14
2023-04-06 10:00:00,27883.4,27883.4,27780.0,27850.0,69.41,27883.08,-1,32.92,14.96,39.25
2023-04-06 10:15:00,27850.0,27893.2,27821.2,27886.1,70.59,27884.78,-1,33.56,14.85,36.24
2023-04-06 10:30:00,27886.1,27892.6,27670.0,27820.0,89.13,27890.76,-1,35.2,11.84,42.68
2023-04-06 10:45:00,27820.0,27846.0,27765.0,27838.5,89.6,27895.59,-1,36.73,10.96,39.53
2023-04-06 11:00:00,27838.5,27905.6,27836.2,27899.9,88.27,27902.26,-1,36.99,15.73,37.01
2023-04-06 11:15:00,27899.9,27914.0,27870.5,27887.6,83.7,27907.64,-1,37.07,15.88,35.49
2023-04-06 11:30:00,27887.6,27929.8,27875.7,27922.8,80.44,27905.71,-1,36.85,16.58,33.63
2023-04-06 11:45:00,27922.8,27938.2,27908.4,27929.1,74.49,27903.19,-1,36.48,16.93,32.62
2023-04-06 12:00:00,27929.1,27945.6,27885.6,27894.6,72.56,27898.68,-1,36.37,15.89,32.95
2023-04-06 12:15:00,27894.6,28026.2,27857.0,27983.0,83.81,27895.34,-1,34.79,20.87,27.78
2023-04-06 12:30:00,27983.0,28087.9,27893.7,27902.1,97.37,27890.27,-1,32.4,22.64,23.27
2023-04-06 12:45:00,27902.1,27902.3,27827.1,27896.0,96.06,27890.39,-1,30.99,21.21,27.41
2023-04-06 13:00:00,27896.0,27928.0,27847.6,27926.2,95.22,27895.67,-1,29.32,21.94,25.54
2023-04-06 13:15:00,27926.2,27970.0,27915.7,27915.7,90.97,27901.4,-1,27.26,24.55,24.34
2023-04-06 13:30:00,27915.7,27934.1,27756.0,27831.0,101.37,27906.49,-1,26.96,21.05,33.67
2023-04-06 13:45:00,27831.0,27877.4,27726.3,27872.0,107.57,27909.07,-1,26.93,18.62,32.05
2023-04-06 14:00:00,27872.0,27959.4,27866.7,27916.8,106.43,27918.61,-1,25.84,23.57,29.78
2023-04-06 14:15:00,27916.8,27943.9,27888.6,27914.2,100.97,27930.11,-1,24.82,22.54,28.48
2023-04-06 14:30:00,27914.2,27942.0,27882.2,27895.0,96.16,27946.69,-1,23.95,21.45,27.63
2023-04-06 14:45:00,27895.0,27951.0,27888.3,27937.0,92.89,27964.99,-1,23.01,21.08,26.2
2023-04-06 15:00:00,27937.0,28065.0,27924.9,28037.1,98.86,27994.27,-1,21.99,27.75,23.3
2023-04-06 15:15:00,28037.1,28085.8,27996.3,28058.2,98.35,28026.4,-1,21.26,27.43,21.65
2023-04-06 15:30:00,28058.2,28173.5,28038.2,28121.8,102.9,28052.44,-1,21.42,31.29,19.42
2023-04-06 15:45:00,28121.8,28138.5,28077.6,28082.2,98.09,28073.14,-1,21.56,29.8,18.49
2023-04-06 16:00:00,28082.2,28111.3,28076.6,28097.8,89.98,28087.25,-1,21.68,28.95,18.05
2023-04-06 16:15:00,28097.8,28128.3,28082.3,28089.9,83.38,28096.91,-1,21.95,29.27,17.35
2023-04-06 16:30:00,28089.9,28155.6,28087.0,28105.5,80.35,28097.07,-1,22.48,29.89,16.32
2023-04-06 16:45:00,28105.5,28116.6,28025.2,28048.4,80.92,28090.47,-1,21.96,27.56,20.32
2023-04-06 17:00:00,28048.4,28074.4,28023.0,28035.0,76.66,28078.79,-1,21.43,26.32,19.6
2023-04-06 17:15:00,28035.0,28073.2,28035.0,28065.0,71.07,28061.21,-1,20.95,25.4,18.92
2023-04-06 17:30:00,28065.0,28074.8,28036.3,28049.9,65.63,28044.19,-1,20.52,24.63,18.23
2023-04-06 17:45:00,28049.9,28054.9,28008.0,28027.8,62.21,28028.97,-1,19.6,23.5,20.15
2023-04-06 18:00:00,28027.8,28052.2,28008.0,28052.2,59.23,28016.87,-1,18.75,22.46,19.26
2023-04-06 18:15:00,28052.2,28088.9,28050.5,28086.4,55.93,28013.44,-1,18.53,25.37,18.49
2023-04-06 18:30:00,28086.4,28088.5,27925.0,27979.6,67.47,28009.6,-1,18.08,21.46,27.47
2023-04-06 18:45:00,27979.6,28021.8,27950.1,27952.2,67.44,28011.3,-1,17.67,20.0,25.61
2023-04-06 19:00:00,27952.2,27985.4,27933.7,27982.1,65.0,28013.96,-1,17.51,19.0,25.91
2023-04-06 19:15:00,27982.1,28017.4,27965.0,27993.2,63.29,28016.24,-1,16.79,21.18,24.57
2023-04-06 19:30:00,27993.2,28041.6,27989.8,28025.0,61.78,28017.58,-1,15.71,22.51,23.29
2023-04-06 19:45:00,28025.0,28039.7,28000.0,28000.1,59.47,28019.55,-1,14.71,21.58,22.32
2023-04-06 20:00:00,28000.1,28051.6,27980.5,28047.5,61.0,28020.5,-1,14.11,19.99,22.7
2023-04-06 20:15:00,28047.5,28094.1,28044.9,28079.6,59.69,28014.79,-1,13.41,23.45,21.52
2023-04-06 20:30:00,28079.6,28123.8,28060.6,28067.3,60.0,28006.88,-1,13.24,25.04,20.07
2023-04-06 20:45:00,28067.3,28069.7,27950.0,27960.0,67.0,28000.3,-1,13.25,22.02,28.8
2023-04-06 21:00:00,27960.0,28011.9,27945.0,27990.0,67.58,27993.69,-1,13.32,20.52,27.36
2023-04-06 21:15:00,27990.0,28048.0,27986.7,28007.0,67.39,27984.84,-1,12.77,22.93,25.64
2023-04-06 21:30:00,28007.0,28007.5,27968.6,27968.7,64.39,27980.55,-1,12.52,21.99,26.5
2023-04-06 21:45:00,27968.7,27987.2,27962.0,27965.3,59.78,27971.87,-1,12.39,21.37,26.49
2023-04-06 22:00:00,27965.3,27992.0,27888.0,27915.2,64.59,27967.06,-1,13.26,19.02,31.41
2023-04-06 22:15:00,27915.2,27942.5,27867.9,27907.6,65.51,27966.35,-1,14.3,17.53,31.06
2023-04-06 22:30:00,27907.6,27975.2,27907.5,27967.2,65.35,27968.96,-1,14.62,19.72,28.85
2023-04-06 22:45:00,27967.2,27996.7,27967.1,27995.2,61.41,27971.42,-1,14.52,21.43,27.91
2023-04-06 23:00:00,27995.2,28043.5,27995.1,28022.9,60.0,27979.76,-1,13.6,25.5,26.41
2023-04-06 23:15:00,28022.9,28031.2,28002.3,28031.1,56.31,27993.31,-1,12.76,24.64,25.52
2023-04-06 23:30:00,28031.1,28035.0,28004.3,28021.9,53.01,28007.99,-1,11.9,24.19,24.58
2023-04-06 23:45:00,28021.9,28032.3,28007.7,28022.1,49.15,28024.3,-1,11.11,23.44,23.82
2023-04-07 00:00:00,28022.1,28027.3,28009.4,28009.8,44.61,28039.7,-1,10.37,22.89,23.25
2023-04-07 00:15:00,28009.8,28046.0,27991.8,28017.4,44.73,28052.86,-1,9.97,23.72,21.59
2023-04-07 00:30:00,28017.4,28070.2,28010.6,28038.4,45.44,28055.44,-1,10.07,25.04,19.9
2023-04-07 00:45:00,28038.4,28094.1,28036.9,28088.1,45.91,28056.16,-1,10.61,26.29,18.41
2023-04-07 01:00:00,28088.1,28092.1,28047.3,28058.8,45.37,28052.37,-1,11.11,24.73,17.32
2023-04-07 01:15:00,28058.8,28062.4,28023.2,28036.8,44.34,28044.84,-1,10.94,23.42,19.66
2023-04-07 01:30:00,28036.8,28071.7,28036.8,28071.6,42.96,28035.46,-1,10.99,23.58,18.71
2023-04-07 01:45:00,28071.6,28071.7,28042.6,28042.6,40.94,28027.42,-1,11.02,22.6,17.93
2023-04-07 02:00:00,28042.6,28053.8,28028.5,28053.8,38.43,28025.04,-1,10.65,21.75,19.35
2023-04-07 02:15:00,28053.8,28060.3,27990.0,27992.5,41.8,28023.59,-1,10.46,19.56,22.92
2023-04-07 02:30:00,27992.5,27994.9,27912.1,27980.1,46.67,28017.61,-1,11.73,17.34,30.99
2023-04-07 02:45:00,27980.1,28026.9,27950.1,28007.4,50.72,28009.7,-1,12.09,19.82,27.83
2023-04-07 03:00:00,28007.4,28017.2,27988.6,27998.2,48.76,28012.14,-1,12.43,19.04,26.74
2023-04-07 03:15:00,27998.2,27998.3,27966.1,27969.1,47.36,28014.56,-1,13.15,18.17,28.7
2023-04-07 03:30:00,27969.1,28043.1,27962.7,28042.4,51.62,28016.66,-1,12.7,22.26,25.58
2023-04-07 03:45:00,28042.4,28042.4,28022.0,28023.0,48.44,28015.77,-1,12.29,21.62,24.84
2023-04-07 04:00:00,28023.0,28030.6,28007.2,28014.0,45.65,28011.88,-1,12.22,20.87,26.16
2023-04-07 04:15:00,28014.0,28041.6,28003.2,28041.5,44.59,28009.03,-1,11.86,21.32,24.66
2023-04-07 04:30:00,28041.5,28057.9,28041.5,28049.7,41.05,28006.55,-1,11.12,23.32,24.03
2023-04-07 04:45:00,28049.7,28049.7,27974.0,28010.0,44.81,28002.05,-1,11.8,20.68,31.41
2023-04-07 05:00:00,28010.0,28014.3,27992.9,27992.9,42.04,27996.57,-1,12.43,19.99,30.36
2023-04-07 05:15:00,27992.9,28006.8,27933.1,27973.6,45.6,27991.32,-1,13.95,17.79,35.95
2023-04-07 05:30:00,27973.6,27973.6,27870.0,27952.0,52.42,27983.01,-1,16.12,15.25,39.51
2023-04-07 05:45:00,27952.0,27980.1,27936.9,27970.0,51.63,27972.32,-1,17.95,15.24,37.13
2023-04-07 06:00:00,27970.0,27976.4,27931.8,27933.8,50.91,27960.17,-1,19.72,14.28,35.52
2023-04-07 06:15:00,27933.8,27962.4,27907.0,27938.1,51.31,27944.52,-1,21.64,13.18,36.23
2023-04-07 06:30:00,27938.1,27938.1,27882.2,27905.7,51.88,27926.66,-1,23.7,12.15,36.86
2023-04-07 06:45:00,27905.7,27945.2,27896.1,27945.1,51.84,27908.89,-1,25.38,12.31,34.34
2023-04-07 07:00:00,27945.1,27945.2,27927.5,27930.8,48.32,27892.29,-1,26.94,11.99,33.45
2023-04-07 07:15:00,27930.8,27930.8,27890.0,27912.8,47.59,27877.21,-1,28.82,11.27,36.98
2023-04-07 07:30:00,27912.8,27912.8,27801.0,27840.0,55.16,27869.77,-1,31.33,9.57,43.43
2023-04-07 07:45:00,27840.0,27861.2,27755.0,27823.7,61.83,27862.93,-1,33.94,8.28,43.41
2023-04-07 08:00:00,27823.7,27860.3,27780.5,27860.3,64.77,27859.11,-1,36.37,7.47,39.17
2023-04-07 08:15:00,27860.3,27914.0,27828.8,27913.7,67.93,27853.53,-1,37.04,13.09,35.21
2023-04-07 08:30:00,27913.7,27916.3,27851.0,27865.5,68.4,27848.79,-1,37.61,12.35,32.5
2023-04-07 08:45:00,27865.5,27867.7,27791.6,27791.6,69.78,27848.35,1,38.69,11.26,36.51
2023-04-07 09:00:00,27791.6,27858.0,27770.0,27840.0,72.57,27849.97,1,39.89,10.15,35.33
2023-04-07 09:15:00,27840.0,27870.4,27821.0,27821.0,70.32,27852.68,1,40.64,10.99,33.33
2023-04-07 09:30:00,27821.0,27871.7,27821.0,27869.8,68.4,27860.36,1,41.3,10.5,31.38
2023-04-07 09:45:00,27869.8,27882.0,27851.9,27852.0,64.44,27865.44,1,41.59,11.36,30.24
2023-04-07 10:00:00,27852.0,27865.8,27842.5,27857.8,59.79,27870.08,1,41.97,11.02,30.54
2023-04-07 10:15:00,27857.8,27948.8,27850.0,27908.1,64.17,27876.0,1,40.09,19.63,26.94
2023-04-07 10:30:00,27908.1,27946.4,27894.0,27930.1,62.77,27881.58,1,38.35,18.39,25.24
2023-04-07 10:45:00,27930.1,27945.5,27914.0,27923.1,58.95,27885.76,1,36.73,17.67,24.25
2023-04-07 11:00:00,27923.1,27923.2,27877.5,27880.4,56.92,27888.91,1,35.86,16.65,27.46
2023-04-07 11:15:00,27880.4,27908.4,27872.2,27882.9,53.56,27889.04,1,35.14,15.87,26.86
2023-04-07 11:30:00,27882.9,27917.5,27847.0,27852.4,54.28,27886.36,1,34.87,14.44,27.66
2023-04-07 11:45:00,27852.4,27852.4,27785.0,27826.0,54.94,27882.81,1,35.44,13.22,33.09
2023-04-07 12:00:00,27826.0,27910.0,27810.9,27880.1,59.61,27878.27,1,34.51,18.52,29.19
2023-04-07 12:15:00,27880.1,27908.5,27833.3,27908.5,61.33,27876.4,1,33.64,16.89,26.62
2023-04-07 12:30:00,27908.5,28000.0,27775.2,27910.0,80.72,27874.49,1,31.47,22.15,20.74
2023-04-07 12:45:00,27910.0,27941.9,27861.3,27873.1,81.97,27877.72,1,29.46,20.41,19.12
2023-04-07 13:00:00,27873.1,27893.9,27860.4,27892.3,77.65,27881.51,1,27.57,19.72,18.56
2023-04-07 13:15:00,27892.3,27920.0,27836.6,27839.9,79.6,27886.52,1,26.3,20.68,17.01
2023-04-07 13:30:00,27839.9,27911.0,27821.9,27874.9,81.97,27889.44,1,24.8,18.87,16.96
2023-04-07 13:45:00,27874.9,27896.7,27858.7,27883.6,78.04,27893.53,1,23.41,18.14,16.31
2023-04-07 14:00:00,27883.6,27929.3,27878.4,27922.7,75.58,27901.16,1,22.75,20.57,15.45
2023-04-07 14:15:00,27922.7,27952.0,27881.6,27951.9,75.21,27908.67,1,22.54,21.42,14.32
2023-04-07 14:30:00,27951.9,27978.9,27912.4,27914.9,74.58,27912.25,1,22.79,22.73,13.33
2023-04-07 14:45:00,27914.9,27934.9,27897.2,27898.1,70.47,27912.29,1,22.62,21.81,14.42
2023-04-07 15:00:00,27898.1,27934.9,27895.1,27904.2,66.56,27915.02,1,22.41,20.85,14.02
2023-04-07 15:15:00,27904.2,27934.2,27892.5,27896.2,62.91,27912.54,1,22.13,19.87,13.65
2023-04-07 15:30:00,27896.2,27928.9,27893.6,27920.4,58.47,27910.27,1,21.87,19.05,13.09
2023-04-07 15:45:00,27920.4,27941.8,27907.3,27932.7,54.2,27906.56,1,21.92,19.81,12.54
2023-04-07 16:00:00,27932.7,27941.7,27920.9,27920.9,48.55,27901.71,1,21.96,19.29,12.21
2023-04-07 16:15:00,27920.9,27921.0,27877.2,27895.4,46.19,27900.46,1,20.6,18.2,17.15
2023-04-07 16:30:00,27895.4,27897.6,27861.4,27865.0,43.16,27900.02,1,19.35,17.33,18.42
2023-04-07 16:45:00,27865.0,27877.0,27842.7,27865.3,41.3,27897.45,1,18.66,16.53,20.09
2023-04-07 17:00:00,27865.3,27885.5,27865.3,27885.5,38.12,27891.76,1,17.77,17.26,19.52
2023-04-07 17:15:00,27885.5,27911.3,27885.4,27904.6,35.7,27888.2,1,16.79,20.39,18.78
2023-04-07 17:30:00,27904.6,27917.1,27904.5,27912.0,32.15,27885.9,1,16.04,20.89,18.41
2023-04-07 17:45:00,27912.0,27925.0,27882.6,27893.7,32.66,27884.12,1,15.09,19.51,20.61
2023-04-07 18:00:00,27893.7,27907.9,27889.1,27889.2,30.37,27886.84,1,14.21,18.91,19.98
2023-04-07 18:15:00,27889.2,27912.0,27880.0,27907.9,29.86,27890.62,1,13.66,17.91,20.43
2023-04-07 18:30:00,27907.9,27907.9,27882.5,27884.3,28.86,27891.89,1,13.16,17.13,19.54
2023-04-07 18:45:00,27884.3,27886.5,27863.0,27878.0,27.94,27891.73,1,13.28,16.42,22.17
2023-04-07 19:00:00,27878.0,27879.0,27850.1,27860.1,27.75,27890.33,1,13.76,15.56,23.34
2023-04-07 19:15:00,27860.1,27885.0,27860.0,27876.1,27.19,27884.35,1,13.96,15.95,22.26
2023-04-07 19:30:00,27876.1,27890.3,27870.9,27890.3,26.1,27880.04,1,13.92,16.38,21.43
2023-04-07 19:45:00,27890.3,27895.5,27875.5,27882.9,25.19,27875.2,1,13.65,16.76,20.58
2023-04-07 20:00:00,27882.9,27900.0,27880.9,27899.7,24.28,27873.49,1,13.21,17.03,19.77
2023-04-07 20:15:00,27899.7,27919.4,27870.3,27878.1,26.91,27873.47,1,12.54,19.23,17.84
2023-04-07 20:30:00,27878.1,27887.3,27856.2,27879.5,27.39,27871.31,1,11.93,18.02,19.56
2023-04-07 20:45:00,27879.5,27879.5,27830.0,27858.1,30.07,27871.75,1,12.27,16.28,22.8
2023-04-07 21:00:00,27858.1,27896.7,27850.6,27892.1,32.23,27872.13,1,11.88,18.14,20.77
2023-04-07 21:15:00,27892.1,27900.0,27861.2,27868.7,33.35,27875.72,1,11.38,17.42,19.23
2023-04-07 21:30:00,27868.7,27869.2,27831.2,27848.7,34.28,27877.44,1,11.9,16.16,23.57
2023-04-07 21:45:00,27848.7,27881.2,27848.7,27881.1,34.37,27882.9,1,11.89,17.46,22.09
2023-04-07 22:00:00,27881.1,27884.1,27850.0,27852.0,34.73,27888.21,1,11.76,16.87,20.63
2023-04-07 22:15:00,27852.0,27872.5,27850.0,27872.0,33.61,27891.49,1,11.63,16.11,19.7
2023-04-07 22:30:00,27872.0,27939.1,27872.0,27921.1,37.8,27894.33,1,12.33,26.6,17.22
2023-04-07 22:45:00,27921.1,27970.0,27916.5,27948.3,40.09,27896.89,1,13.68,29.64,15.53
2023-04-07 23:00:00,27948.3,27968.5,27898.3,27915.3,44.13,27900.07,1,14.25,26.05,16.8
2023-04-07 23:15:00,27915.3,27920.1,27880.9,27891.5,44.21,27900.36,1,14.16,24.28,18.67
2023-04-07 23:30:00,27891.5,27917.0,27891.5,27906.6,42.57,27899.05,1,14.08,23.17,17.82
2023-04-07 23:45:00,27906.6,27923.0,27879.3,27884.2,43.04,27896.25,1,13.57,21.38,18.6
2023-04-08 00:00:00,27884.2,27893.8,27872.0,27875.5,40.75,27888.02,1,12.84,20.52,19.2
2023-04-08 00:15:00,27875.5,27888.0,27860.4,27886.2,39.12,27882.13,1,12.09,19.46,20.38
2023-04-08 00:30:00,27886.2,27905.4,27852.2,27855.4,40.67,27875.65,1,11.65,20.75,18.4
2023-04-08 00:45:00,27855.4,27874.2,27846.0,27874.1,39.11,27872.62,1,11.02,19.66,18.59
2023-04-08 01:00:00,27874.1,27888.7,27873.1,27885.8,36.22,27871.96,1,10.92,21.88,18.03
2023-04-08 01:15:00,27885.8,27887.5,27866.5,27886.7,34.2,27876.25,1,10.57,20.96,18.59
2023-04-08 01:30:00,27886.7,27918.5,27886.6,27899.0,33.58,27883.0,1,11.21,25.86,17.4
2023-04-08 01:45:00,27899.0,27899.0,27884.2,27884.3,31.0,27892.08,1,11.7,25.05,17.36
2023-04-08 02:00:00,27884.3,27885.1,27884.2,27884.9,26.92,27903.89,1,12.16,25.0,17.32
2023-04-08 02:15:00,27884.9,27908.5,27884.9,27903.7,25.75,27915.45,1,13.28,29.03,16.38
2023-04-08 02:30:00,27903.7,27916.0,27882.4,27890.1,25.75,27927.53,1,14.53,28.52,15.12
2023-04-08 02:45:00,27890.1,27948.7,27890.1,27940.5,28.93,27938.68,1,16.45,31.96,13.21
2023-04-08 03:00:00,27940.5,27964.9,27931.9,27937.5,29.07,27953.94,1,18.56,33.18,12.27
2023-04-08 03:15:00,27937.5,28065.9,27921.2,28037.7,42.62,27965.79,1,21.84,42.38,9.19
2023-04-08 03:30:00,28037.7,28049.6,27981.1,27981.5,46.43,27975.31,1,24.87,37.57,8.15
2023-04-08 03:45:00,27981.5,28019.7,27964.4,28011.7,48.38,27983.8,1,26.97,34.19,10.13
2023-04-08 04:00:00,28011.7,28027.9,28006.0,28023.1,46.3,27990.6,1,29.03,34.31,9.75
2023-04-08 04:15:00,28023.1,28024.6,27981.8,27995.6,46.69,27999.29,1,29.93,31.84,13.13
2023-04-08 04:30:00,27995.6,27995.7,27973.0,27991.3,44.6,28010.16,1,30.42,30.58,14.14
2023-04-08 04:45:00,27991.3,27991.3,27964.4,27975.1,43.22,28022.26,1,30.53,29.11,15.0
2023-04-08 05:00:00,27975.1,28005.0,27968.6,28004.9,42.98,28031.73,1,30.91,29.67,14.02
2023-04-08 05:15:00,28004.9,28021.8,27994.5,27994.5,41.51,28041.47,1,31.58,31.27,13.31
2023-04-08 05:30:00,27994.5,28024.6,27994.2,28024.6,40.36,28051.43,1,32.25,30.02,12.56
2023-04-08 05:45:00,28024.6,28164.2,28017.4,28128.5,52.91,28060.7,1,34.55,44.85,9.69
2023-04-08 06:00:00,28128.5,28136.9,28086.2,28089.9,53.19,28069.57,1,36.69,41.35,8.94
2023-04-08 06:15:00,28089.9,28133.9,28069.0,28115.5,54.77,28078.87,1,38.04,37.32,10.65
2023-04-08 06:30:00,28115.5,28129.2,28071.0,28094.6,55.26,28084.49,1,39.29,34.12,9.73
2023-04-08 06:45:00,28094.6,28127.3,28087.9,28097.5,53.36,28092.26,1,40.46,32.11,9.16
2023-04-08 07:00:00,28097.5,28103.4,28081.7,28082.4,49.52,28097.82,1,41.28,31.03,9.81
2023-04-08 07:15:00,28082.4,28095.3,28082.4,28091.6,44.72,28099.44,1,42.04,30.37,9.61
2023-04-08 07:30:00,28091.6,28099.5,28077.9,28078.0,41.92,28098.79,1,42.54,29.25,10.02
2023-04-08 07:45:00,28078.0,28081.7,28052.0,28076.8,40.41,28093.08,1,41.85,27.74,14.0
2023-04-08 08:00:00,28076.8,28084.7,28066.6,28084.7,37.73,28083.45,1,41.28,27.38,13.54
2023-04-08 08:15:00,28084.7,28111.4,28084.6,28088.1,36.1,28071.91,1,41.28,30.96,12.87
2023-04-08 08:30:00,28088.1,28088.3,28069.1,28074.5,33.7,28057.07,1,40.61,29.82,15.37
2023-04-08 08:45:00,28074.5,28074.6,28009.0,28016.6,36.77,28045.26,1,37.96,26.26,24.49
2023-04-08 09:00:00,28016.6,28041.5,28002.1,28041.5,36.49,28034.62,1,35.3,24.37,23.99
2023-04-08 09:15:00,28041.5,28051.8,28029.3,28044.9,34.19,28029.76,1,33.12,25.28,22.97
2023-04-08 09:30:00,28044.9,28048.6,28020.0,28042.5,32.64,28022.77,1,30.82,23.9,23.49
2023-04-08 09:45:00,28042.5,28048.3,27990.1,28013.4,34.59,28021.1,1,29.39,21.34,26.48
2023-04-08 10:00:00,28013.4,28018.0,28004.1,28009.2,31.98,28018.48,1,28.05,20.77,25.77
2023-04-08 10:15:00,28009.2,28016.0,28000.0,28000.0,29.88,28013.69,1,26.93,20.1,25.76
2023-04-08 10:30:00,28000.0,28020.9,27983.3,27983.4,30.69,28009.16,1,26.35,18.59,27.17
2023-04-08 10:45:00,27983.4,28004.0,27982.3,28003.9,29.78,28002.66,1,25.83,17.76,26.16
2023-04-08 11:00:00,28003.9,28013.0,27999.1,27999.2,28.08,27996.92,1,24.99,19.16,25.38
2023-04-08 11:15:00,27999.2,28013.0,27983.0,28013.0,28.33,27990.28,1,24.67,17.92,27.22
2023-04-08 11:30:00,28013.0,28018.8,27994.5,27999.5,27.79,27986.18,1,24.13,18.24,25.76
2023-04-08 11:45:00,27999.5,28007.6,27990.2,28005.1,26.41,27985.8,1,23.76,17.51,25.71
2023-04-08 12:00:00,28005.1,28005.1,27990.1,27990.5,24.85,27984.91,1,23.42,16.89,24.82
2023-04-08 12:15:00,27990.5,28001.7,27982.1,28001.7,23.84,27985.75,1,23.38,16.08,25.59
2023-04-08 12:30:00,28001.7,28025.0,27931.0,27951.5,31.64,27985.5,1,24.68,12.91,31.27
2023-04-08 12:45:00,27951.5,27985.9,27935.4,27969.4,33.78,27985.55,1,25.89,11.58,28.06
2023-04-08 13:00:00,27969.4,27977.9,27969.4,27977.9,31.08,27986.74,1,27.01,11.37,27.55
2023-04-08 13:15:00,27977.9,27978.3,27961.8,27961.8,29.56,27987.19,1,28.23,10.95,28.23
2023-04-08 13:30:00,27961.8,27985.5,27955.2,27985.5,29.7,27987.74,1,28.92,11.82,26.32
2023-04-08 13:45:00,27985.5,28024.6,27985.4,28002.6,30.87,27989.48,1,27.62,19.41,24.05
2023-04-08 14:00:00,28002.6,28016.7,27997.0,28005.4,29.89,27993.3,1,26.41,18.54,22.98
2023-04-08 14:15:00,28005.4,28036.4,27994.0,28030.0,31.54,27997.35,1,24.58,21.16,20.82
2023-04-08 14:30:00,28030.0,28031.0,28009.7,28009.7,30.51,27999.44,1,22.88,20.14,19.82
2023-04-08 14:45:00,28009.7,28009.8,28009.7,28009.8,27.11,28000.43,1,21.31,20.13,19.81
2023-04-08 15:00:00,28009.8,28009.9,27972.3,27999.6,28.28,28005.18,1,21.15,18.32,26.97
2023-04-08 15:15:00,27999.6,28001.3,27983.2,27994.5,26.98,28008.09,1,21.0,17.51,25.77
2023-04-08 15:30:00,27994.5,27994.6,27975.7,27975.7,25.86,28009.41,1,21.12,16.67,26.43
2023-04-08 15:45:00,27975.7,28007.2,27975.7,28007.1,26.26,28008.01,1,20.58,18.51,24.35
2023-04-08 16:00:00,28007.1,28008.2,28002.0,28004.0,23.59,28004.37,1,20.04,18.47,23.95
2023-04-08 16:15:00,28004.0,28007.8,27988.0,27988.0,22.58,27997.06,1,20.06,17.48,26.45
2023-04-08 16:30:00,27988.0,27999.5,27981.9,27999.5,21.3,27989.72,1,20.31,16.63,26.85
2023-04-08 16:45:00,27999.5,27999.5,27986.9,27986.9,20.01,27982.13,1,20.54,16.03,25.88
2023-04-08 17:00:00,27986.9,27987.0,27980.8,27985.2,18.23,27972.53,1,20.98,15.73,27.24
2023-04-08 17:15:00,27985.2,28000.7,27983.9,27983.9,17.72,27962.12,1,20.55,19.15,25.83
2023-04-08 17:30:00,27983.9,27984.0,27959.5,27969.2,18.12,27951.62,1,21.07,17.71,31.4
2023-04-08 17:45:00,27969.2,27969.3,27866.0,27925.6,27.83,27943.63,1,23.55,13.18,46.5
2023-04-08 18:00:00,27925.6,27937.9,27872.1,27937.8,32.65,27937.25,1,25.86,11.22,39.57
2023-04-08 18:15:00,27937.8,27941.5,27915.9,27925.8,32.41,27933.18,1,27.81,11.38,37.24
2023-04-08 18:30:00,27925.8,27936.8,27894.2,27916.3,34.29,27926.01,1,29.95,10.3,38.55
2023-04-08 18:45:00,27916.3,27916.4,27850.8,27891.6,38.72,27919.48,1,32.48,8.89,42.32
2023-04-08 19:00:00,27891.6,27924.8,27860.0,27924.8,42.57,27914.3,1,34.4,9.41,36.95
2023-04-08 19:15:00,27924.8,27924.8,27892.0,27908.3,42.46,27909.99,1,36.19,8.8,34.56
2023-04-08 19:30:00,27908.3,27909.8,27886.3,27909.8,41.15,27908.3,1,37.92,8.38,34.07
2023-04-08 19:45:00,27909.8,27941.3,27896.1,27904.0,42.35,27908.93,1,37.94,13.88,31.02
2023-04-08 20:00:00,27904.0,27925.6,27904.0,27923.0,40.68,27909.82,1,37.96,13.26,29.65
2023-04-08 20:15:00,27923.0,27949.6,27916.7,27939.0,40.23,27912.48,1,36.9,17.29,27.65
2023-04-08 20:30:00,27939.0,27940.8,27916.7,27916.7,38.64,27914.25,1,35.91,16.42,26.26
2023-04-08 20:45:00,27916.7,27916.8,27897.0,27898.6,36.5,27915.65,1,35.51,15.71,29.39
2023-04-08 21:00:00,27898.6,27921.7,27884.0,27921.6,36.41,27915.72,1,35.45,14.45,29.8
2023-04-08 21:15:00,27921.6,27927.8,27910.3,27910.7,33.72,27915.03,1,35.1,15.24,28.64
2023-04-08 21:30:00,27910.7,27912.9,27896.8,27908.0,30.85,27912.7,1,35.11,14.67,30.69
2023-04-08 21:45:00,27908.0,27916.8,27907.9,27916.8,27.2,27911.1,1,34.93,15.3,30.02
2023-04-08 22:00:00,27916.8,27923.5,27900.0,27919.0,25.96,27909.56,1,34.96,14.42,30.23
2023-04-08 22:15:00,27919.0,27919.0,27870.0,27878.1,28.03,27909.03,1,35.69,12.76,33.79
2023-04-08 22:30:00,27878.1,27902.8,27870.6,27902.7,27.96,27911.13,1,36.37,11.81,31.25
2023-04-08 22:45:00,27902.7,27940.0,27902.6,27930.5,28.57,27915.6,1,35.15,19.33,28.57
2023-04-08 23:00:00,27930.5,27978.5,27919.9,27956.1,31.88,27923.64,1,32.67,25.2,24.95
2023-04-08 23:15:00,27956.1,27961.5,27945.0,27951.2,30.29,27934.1,1,30.37,24.27,24.03
2023-04-08 23:30:00,27951.2,27954.3,27920.2,27937.0,30.88,27945.49,1,28.96,22.42,27.73
